dateTime,cpuTime,availRamMb,tcpv4TotalConn,tcpV6TotalConn,httpdSize,httpd1Size,httpd1Private,httpd1NPBytes,httpd1Handle,httpd2Size,total1911,established1911,time_wait1911,fin_wait1911,total1912,established1912,time_wait1912,fin_wait1912,total7077,established7077,time_wait7077,fin_wait7077,total7078,established7078,time_wait7078,fin_wait7078 
11/30/2023 15:47:37.448,15.905528128852254,7708,10548,0,4272128,24796758016,25528483840,8156304,66612,0,4,0,2,0,4537,2898,1637,0,1657,4,1651,0,43,40,1,0 
11/30/2023 15:48:37.913,19.597699129600489,7800,10525,0,4272128,24803012608,25534808064,8146784,66598,0,2,0,0,0,4520,2895,1623,0,1619,4,1613,0,36,32,2,0 
11/30/2023 15:49:37.631,13.200168877751429,7749,10536,0,4272128,24810209280,25542234112,8208040,66605,0,10,0,8,0,4547,2905,1640,0,1602,4,1596,0,40,38,0,0 
11/30/2023 15:50:39.675,21.634616075083123,7610,10501,0,4272128,24810254336,25542234112,8053080,66580,0,4,1,1,0,4447,2896,1549,0,1529,2,1525,0,54,50,2,0 
11/30/2023 15:51:39.974,18.986169587252512,7404,10477,0,4272128,24810266624,25542504448,8060152,66567,0,2,0,0,0,4388,2879,1506,0,1405,2,1401,0,53,51,0,0 
11/30/2023 15:52:38.800,50.659579256853583,7384,10514,0,4272128,24815931392,25548001280,8584632,66583,0,2,0,0,0,4484,2888,1594,0,1624,6,1616,0,34,32,0,0 
11/30/2023 15:53:38.567,39.767925675334872,7551,10485,0,4272128,24829644800,25562148864,8296448,66558,0,2,0,0,0,4442,2890,1550,0,1471,4,1465,0,41,36,3,0 
11/30/2023 15:54:37.722,18.005063099203745,7569,10479,0,4272128,24829829120,25562415104,7983856,66564,0,2,0,0,0,4508,2882,1624,0,1616,4,1610,0,44,38,4,0 
11/30/2023 15:55:38.401,19.993252656788751,7540,10468,0,4272128,24829837312,25562415104,8094736,66561,0,2,0,0,0,4497,2880,1615,0,1596,4,1590,0,52,50,0,0 
11/30/2023 15:56:38.700,28.816907493447964,7725,10479,0,4272128,24829808640,25562349568,7998096,66569,0,2,0,0,0,4374,2872,1500,0,1355,6,1347,0,37,32,3,0 
11/30/2023 15:57:38.521,21.496817841051396,7752,10487,0,4272128,24832692224,25565478912,8042992,66568,0,3,0,1,0,4533,2885,1646,0,1614,6,1606,0,43,38,3,0 
11/30/2023 15:58:38.779,32.742011003988402,7690,10500,0,4272128,24839680000,25572331520,7980320,66574,0,2,0,0,0,4482,2885,1595,0,1590,6,1582,0,41,38,1,0 
11/30/2023 15:59:37.861,34.759504378791661,7688,10493,0,4272128,24846503936,25579364352,8264776,66577,0,2,0,0,0,4545,2887,1656,0,1732,6,1724,0,49,46,1,0 
11/30/2023 16:00:38.404,35.306938663115417,7657,10447,0,4272128,24851136512,25583939584,8048968,66530,0,3,0,1,0,4524,2886,1636,0,1660,7,1651,0,41,39,0,0 
11/30/2023 16:01:37.928,27.060968053878764,7635,10397,0,4272128,24859422720,25592610816,8705632,66512,0,2,0,0,0,4405,2855,1548,0,1414,7,1405,0,44,40,2,0 
11/30/2023 16:02:38.446,23.205575112163423,7680,10393,0,4272128,24869003264,25602334720,8409568,66505,0,2,0,0,0,4413,2857,1554,0,1574,6,1566,0,39,36,1,0 
11/30/2023 16:03:38.972,23.138148783440784,7666,10376,0,4272128,24869240832,25602334720,8123888,66489,0,3,0,1,0,4474,2841,1631,0,1572,4,1566,0,37,34,1,0 
11/30/2023 16:04:38.706,30.869990611721864,7635,10377,0,4272128,24875380736,25608941568,8252696,66497,0,2,0,0,0,4439,2850,1587,0,1673,6,1665,0,36,32,2,0 
11/30/2023 16:05:37.494,27.108443026876948,7608,10371,0,4272128,24878522368,25612152832,8413992,66490,0,2,0,0,0,4418,2853,1563,0,1516,6,1508,0,43,41,0,0 
11/30/2023 16:06:37.765,16.249998220746942,7690,10357,0,4272128,24879861760,25613250560,8371864,66488,0,2,0,0,0,4361,2831,1528,0,1400,6,1392,0,38,36,0,0 
11/30/2023 16:07:38.360,23.299119098372824,7626,10347,0,4272128,24883793920,25617477632,8327000,66475,0,4,1,1,0,4375,2840,1533,0,1601,6,1593,0,37,32,3,0 
11/30/2023 16:08:37.843,39.262705203254299,7620,10331,0,4272128,24905965568,25640243200,7978264,66466,0,2,0,0,0,4390,2838,1550,0,1545,6,1537,0,45,40,3,0 
11/30/2023 16:09:38.241,17.90100222254506,7636,10331,0,4272128,24915165184,25649111040,7938280,66469,0,2,0,0,0,4416,2829,1585,0,1576,6,1568,0,44,38,4,0 
11/30/2023 16:10:38.746,23.137164619778616,7597,10314,0,4272128,24915177472,25649377280,8200120,66451,0,2,0,0,0,4307,2826,1479,0,1415,4,1409,0,37,32,3,0 
11/30/2023 16:11:37.534,30.859973353358338,7714,10297,0,4272128,24916164608,25650475008,7875976,66447,0,4,0,2,0,4338,2812,1524,0,1497,4,1491,0,34,32,0,0 
11/30/2023 16:12:37.522,12.227764248716023,7609,10270,0,4272128,24927109120,25661583360,7935920,66427,0,2,0,0,0,4371,2821,1548,0,1620,6,1612,0,40,37,1,0 
11/30/2023 16:13:37.284,16.237191385588279,7650,10256,0,4272128,24927117312,25661849600,8344224,66421,0,2,0,0,0,4373,2811,1560,0,1517,4,1511,0,44,42,0,0 
11/30/2023 16:14:37.874,26.412580470788328,7617,10277,0,4272128,24927199232,25661849600,8113072,66435,0,5,2,1,0,4341,2812,1527,0,1566,9,1555,0,53,50,1,0 
11/30/2023 16:15:38.682,22.884935786585714,7661,10227,0,4272128,24928727040,25662947328,8102416,66396,0,5,2,1,0,4358,2805,1551,0,1729,6,1721,0,43,38,3,0 
11/30/2023 16:16:38.348,21.548339787943725,7607,10220,0,4272128,24934187008,25668448256,8388688,66393,0,4,2,0,0,4300,2791,1507,0,1449,6,1441,0,38,34,2,0 
11/30/2023 16:17:37.623,29.746635951395671,7593,10214,0,4272128,24934612992,25668837376,7819760,66392,0,4,2,0,0,4341,2806,1533,0,1542,4,1536,0,44,42,0,0 
11/30/2023 16:18:37.616,15.189728842780259,7632,10195,0,4272128,24934612992,25668837376,7863504,66382,0,6,2,2,0,4312,2792,1518,0,1404,4,1398,0,38,36,0,0 
11/30/2023 16:19:37.790,15.550500033143466,7591,10204,0,4272128,24934645760,25668837376,7835472,66389,0,4,2,0,0,4338,2793,1543,0,1632,4,1626,0,41,38,1,0 
11/30/2023 16:20:37.929,16.076820147838898,7579,10193,0,4272128,24934645760,25668837376,7816896,66377,0,4,2,0,0,4272,2784,1486,0,1451,4,1445,0,45,42,1,0 
11/30/2023 16:21:38.494,30.951777943785185,7618,10177,0,4272128,24935342080,25669660672,8222672,66366,0,4,2,0,0,4265,2773,1490,0,1354,4,1348,0,38,34,2,0 
11/30/2023 16:22:38.443,19.688910328430442,7574,10163,0,4272128,24942141440,25676931072,7797928,66356,0,4,2,0,0,4261,2778,1477,4,1471,6,1463,0,38,32,4,0 
11/30/2023 16:23:37.575,26.783855162521775,7582,10165,0,4272128,24942149632,25676931072,7791816,66351,0,4,2,0,0,4354,2773,1579,0,1601,4,1595,0,39,36,1,0 
11/30/2023 16:24:37.684,23.060884833867,7624,10154,0,4272128,24948731904,25683529728,8587592,66351,0,4,2,0,0,4357,2777,1578,0,1609,7,1600,0,40,36,2,0 
11/30/2023 16:25:37.408,16.237751811486454,7633,10141,0,4272128,24950087680,25684905984,7784392,66337,0,6,2,2,0,4286,2773,1511,0,1380,4,1374,0,39,34,3,0 
11/30/2023 16:26:37.529,18.697846887853366,7589,10140,0,4272128,24950054912,25684840448,7792456,66344,0,4,2,0,0,4144,2753,1389,0,1247,2,1243,0,34,30,2,0 
11/30/2023 16:27:38.415,30.536617953891888,7599,10130,0,4272128,24952549376,25687154688,8339816,66334,0,4,2,0,0,4258,2759,1497,0,1636,2,1632,0,41,38,1,0 
11/30/2023 16:28:38.011,18.219971873802244,7581,10119,0,4272128,24957775872,25692381184,8191696,66319,0,5,2,1,0,4343,2768,1573,0,1523,6,1515,0,38,34,2,0 
11/30/2023 16:29:38.182,23.792126018689697,7328,10129,0,4272128,24958791680,25693483008,7918032,66335,0,4,2,0,0,4301,2763,1536,0,1550,4,1544,0,43,36,5,0 
11/30/2023 16:30:37.698,15.311558271596592,7319,10043,0,4272128,24958808064,25693483008,7767424,66264,0,12,4,6,0,4208,2749,1457,0,1354,2,1350,0,33,30,1,0 
11/30/2023 16:31:37.598,19.993159631378543,7287,10016,0,4272128,24958828544,25693483008,7732064,66250,0,5,2,1,0,4153,2711,1439,0,1390,2,1386,0,30,28,0,0 
11/30/2023 16:32:37.480,19.852333927795073,7315,9988,0,4272128,24959258624,25693872128,8552128,66232,0,4,2,0,0,4204,2720,1482,0,1508,4,1502,0,38,36,0,0 
11/30/2023 16:33:38.509,27.259820454320007,7308,9965,0,4272128,24974053376,25709273088,7726568,66219,0,4,2,0,0,4145,2717,1426,0,1378,6,1370,0,40,36,2,0 
11/30/2023 16:34:38.381,17.527072018081846,7327,9956,0,4272128,24977600512,25712574464,7704456,66215,0,4,2,0,0,4185,2704,1479,0,1480,8,1470,0,37,33,2,0 
11/30/2023 16:35:38.279,22.944814561894113,7284,9948,0,4272128,24987955200,25723850752,8140896,66195,0,4,2,0,0,4182,2694,1486,0,1511,6,1503,0,36,32,2,0 
11/30/2023 16:36:37.208,27.395211854963421,7274,9873,0,4272128,24994725888,25730174976,8432352,66158,0,5,2,1,0,4121,2667,1452,0,1237,4,1231,0,34,30,2,0 
11/30/2023 16:37:37.540,23.367591586357285,7262,9851,0,4272128,25006161920,25741836288,7670088,66145,0,4,2,0,0,4147,2674,1471,0,1484,6,1476,0,46,44,0,0 
11/30/2023 16:38:37.337,18.683769214876587,7346,9798,0,4272128,25010499584,25746235392,8027032,66103,0,4,2,0,0,4082,2657,1423,0,1365,6,1357,0,40,32,6,0 
11/30/2023 16:39:37.889,24.04978255552016,7298,9818,0,4272128,25012879360,25748500480,8173288,66121,0,4,2,0,0,4075,2649,1424,0,1537,6,1529,0,39,34,3,0 
11/30/2023 16:40:38.709,32.604022423578506,7229,9795,0,4272128,25024540672,25760604160,7810144,66102,0,4,2,0,0,4085,2638,1445,0,1414,6,1406,0,41,38,1,0 
11/30/2023 16:41:38.677,22.984917543941396,7281,9766,0,4272128,25030639616,25766653952,7647936,66088,0,4,2,0,0,4005,2621,1382,0,1246,6,1238,0,35,32,1,0 
11/30/2023 16:42:38.221,33.106151263785918,7262,9754,0,4272128,25044402176,25780744192,7656104,66078,0,4,2,0,0,4048,2628,1418,0,1436,7,1427,0,38,36,0,0 
11/30/2023 16:43:37.374,16.774634909486164,7250,9720,0,4272128,25047441408,25783771136,7609128,66054,0,5,2,1,0,4040,2618,1420,0,1382,6,1374,0,34,32,0,0 
11/30/2023 16:44:37.392,20.756655409578773,7180,9715,0,4272128,25047441408,25783771136,7659320,66053,0,4,2,0,0,4042,2621,1419,0,1462,6,1454,0,47,43,2,0 
11/30/2023 16:45:39.785,37.397582444879831,7141,9739,0,4272128,25050529792,25786793984,7867048,66062,0,4,2,0,0,4011,2617,1392,0,1391,6,1383,0,51,48,1,0 
11/30/2023 16:46:39.304,30.018873258861444,7233,9735,0,4272128,25064615936,25801576448,7756000,66064,0,4,2,0,0,3971,2611,1358,0,1324,6,1316,0,43,38,3,0 
11/30/2023 16:47:38.678,41.083536750745864,7215,9727,0,4272128,25091567616,25829036032,8156064,66056,0,6,2,2,0,4067,2618,1447,0,1528,8,1518,0,43,38,3,0 
11/30/2023 16:48:37.573,56.590244253013786,7204,9697,0,4272128,25100918784,25838706688,7599896,66031,0,4,2,0,0,4052,2614,1436,0,1420,6,1411,0,40,36,2,0 
11/30/2023 16:49:37.498,39.368984960358297,7164,9697,0,4272128,25114308608,25852080128,7581432,66034,0,4,2,0,0,4018,2612,1404,0,1439,6,1431,0,40,34,4,0 
11/30/2023 16:50:37.580,41.831317910411961,7153,9659,0,4272128,25121906688,25860001792,7505920,66001,0,5,2,1,0,3935,2604,1329,0,1276,6,1268,0,40,36,2,0 
11/30/2023 16:51:37.787,31.977260817557806,7140,9628,0,4272128,25136316416,25874378752,7784392,65987,0,6,2,2,0,3947,2586,1359,0,1307,10,1295,0,33,30,1,0 
11/30/2023 16:52:38.313,48.236878919382796,7119,9650,0,4272128,25155239936,25894187008,7493984,66001,0,4,2,0,0,3995,2588,1405,0,1443,6,1435,0,36,32,2,0 
11/30/2023 16:53:38.881,57.731350814287595,7098,9640,0,4272128,25163952128,25902436352,7754576,65988,0,4,2,0,0,3977,2589,1386,0,1344,7,1335,0,47,42,3,0 
11/30/2023 16:54:37.867,68.776246639832266,7113,9647,0,4272128,25170964480,25909944320,7709800,65999,0,4,2,0,0,3985,2588,1395,0,1399,8,1389,0,35,30,3,0 
11/30/2023 16:55:38.639,84.976998002283921,7082,9670,0,4272128,25175818240,25915146240,7493080,65998,0,5,2,1,0,4069,2595,1472,0,1598,10,1586,0,44,38,4,0 
11/30/2023 16:56:39.252,85.082370433293832,7059,9642,0,4272128,25181188096,25920483328,7640648,65990,0,5,2,1,0,3921,2585,1334,0,1348,4,1342,0,37,32,3,0 
11/30/2023 16:57:37.672,49.082646169465995,7087,9572,0,4272128,25185107968,25924165632,7572352,65943,0,4,2,0,0,3914,2585,1327,0,1395,11,1382,0,40,38,0,0 
11/30/2023 16:58:38.386,52.96393483347579,7064,9559,0,4272128,25189654528,25928839168,7840064,65939,0,4,2,0,0,3926,2566,1358,0,1312,6,1304,0,38,32,4,0 
11/30/2023 16:59:38.595,67.421050586219238,7067,9550,0,4272128,25197576192,25937211392,7752488,65932,0,4,2,0,0,4007,2554,1451,0,1560,6,1552,0,41,34,5,0 
11/30/2023 17:00:38.441,87.804376739258487,7118,9454,0,4272128,25205096448,25944637440,7381240,65853,0,4,2,0,0,3925,2555,1368,0,1420,6,1412,0,45,40,3,0 
11/30/2023 17:01:37.299,68.458163454746852,7154,9334,0,4272128,25209044992,25948483584,7328056,65780,0,6,2,2,0,3778,2486,1289,0,1245,7,1236,0,34,28,4,0 
11/30/2023 17:02:37.401,56.716326016519588,7072,9275,0,4272128,25212051456,25951338496,7554312,65748,0,4,2,0,0,3725,2471,1252,0,1262,6,1254,0,40,36,2,0 
11/30/2023 17:03:37.505,68.525281982275402,7082,9217,0,4272128,25216397312,25956294656,7270896,65707,0,13,2,9,0,3715,2454,1259,0,1368,6,1360,0,39,34,3,0 
11/30/2023 17:04:38.478,58.884201409098345,7048,9179,0,4272128,25220788224,25960419328,7687760,65684,0,5,2,1,0,3647,2441,1204,0,1327,5,1320,0,36,30,4,0 
11/30/2023 17:05:38.141,52.340651451629164,7042,9147,0,4272128,25225752576,25965367296,7235072,65646,0,4,2,0,0,3650,2423,1225,0,1249,6,1241,0,32,28,2,0 
11/30/2023 17:06:37.826,62.096980107034625,7085,9064,0,4272128,25229889536,25969745920,7588368,65602,0,4,2,0,0,3548,2396,1150,0,1090,6,1082,0,32,27,3,0 
11/30/2023 17:07:37.387,58.260960133032654,7068,9012,0,4272128,25238913024,25979478016,7368584,65568,0,4,2,0,0,3558,2375,1181,0,1261,6,1253,0,35,32,1,0 
11/30/2023 17:08:36.946,27.561375186105973,7092,8943,0,4272128,25251635200,25991667712,7258912,65513,0,4,2,0,0,3489,2360,1127,0,1210,6,1202,0,32,28,2,0 
11/30/2023 17:09:36.631,16.847673210629011,7102,8895,0,4272128,25255682048,25996029952,7155936,65495,0,4,2,0,0,3474,2339,1133,0,1232,8,1222,0,33,28,3,0 
11/30/2023 17:10:37.789,20.701855848714523,7057,8862,0,4272128,25255682048,25996029952,7465312,65465,0,4,2,0,0,3364,2318,1044,0,1031,4,1025,0,28,26,0,0 
11/30/2023 17:11:38.222,22.455855359699328,7019,8851,0,4272128,25260589056,26000949248,7381184,65464,0,4,2,0,0,3403,2308,1093,0,1196,6,1188,0,33,30,1,0 
11/30/2023 17:12:37.096,24.339384535412421,7045,8802,0,4272128,25271922688,26012241920,7070584,65427,0,4,2,0,0,3402,2310,1090,0,1231,6,1223,0,29,26,1,0 
11/30/2023 17:13:36.496,33.057092779146423,7067,8781,0,4272128,25274781696,26015301632,7559400,65411,0,4,2,0,0,3372,2300,1070,0,1136,4,1130,0,30,28,0,0 
11/30/2023 17:14:37.326,13.858185297202553,7071,8785,0,4272128,25287729152,26028531712,7212784,65427,0,4,2,0,0,3374,2292,1080,0,1180,6,1172,0,29,26,1,0 
11/30/2023 17:15:36.922,14.338407038392409,7055,8770,0,4272128,25287737344,26028531712,7962064,65404,0,4,2,0,0,3434,2287,1145,0,1261,6,1253,0,28,26,0,0 
11/30/2023 17:16:37.274,15.611814966455729,7073,8726,0,4272128,25287737344,26028531712,7039248,65383,0,4,2,0,0,3311,2272,1037,0,1062,4,1056,0,26,24,0,0 
11/30/2023 17:17:48.187,28.729751721136367,6778,8714,0,4272128,25288536064,26029187072,7143392,65376,0,5,2,1,0,3290,2272,1016,0,1031,6,1023,0,34,32,0,0 
11/30/2023 17:18:38.093,26.20043999165005,6824,8686,0,4272128,25293008896,26033799168,7009696,65351,0,4,2,0,0,3304,2267,1035,0,1086,6,1078,0,37,34,1,0 
11/30/2023 17:19:37.523,36.273932037012003,6858,8696,0,4272128,25303097344,26044092416,7032088,65365,0,4,2,0,0,3480,2262,1216,0,1306,8,1296,0,41,38,1,0 
11/30/2023 17:20:38.394,17.890595520046059,6772,8697,0,4272128,25303105536,26044358656,7039928,65361,0,5,2,1,0,3335,2264,1069,0,1053,6,1045,0,28,26,0,0 
11/30/2023 17:21:37.641,13.257184668298905,6859,8668,0,4272128,25303105536,26044358656,7072472,65345,0,4,2,0,0,3370,2256,1112,0,1052,6,1044,0,37,34,1,0 
11/30/2023 17:22:37.857,15.22398534909042,6827,8646,0,4272128,25303875584,26044747776,7042024,65329,0,7,2,3,0,3265,2249,1014,0,1032,6,1024,0,32,28,2,0 
11/30/2023 17:23:37.796,21.601338931422042,6855,8634,0,4272128,25303875584,26044747776,7021752,65318,0,4,2,0,0,3287,2245,1040,0,1136,6,1128,0,30,28,0,0 
11/30/2023 17:24:38.123,14.827139092400166,6848,8632,0,4272128,25303875584,26044747776,7164472,65323,0,4,2,0,0,3297,2242,1053,0,1124,4,1118,0,31,28,1,0 
11/30/2023 17:25:37.231,25.417857612888206,6804,8609,0,4272128,25303875584,26044747776,7709752,65292,0,4,2,0,0,3290,2239,1049,0,1093,8,1083,0,33,30,1,0 
11/30/2023 17:26:37.049,21.692174525583098,6838,8582,0,4272128,25312448512,26053677056,6976224,65280,0,4,2,0,0,3235,2215,1018,0,1026,9,1014,0,28,26,0,0 
11/30/2023 17:27:36.740,13.34495602221436,6902,8562,0,4272128,25313247232,26054332416,7728208,65271,0,7,2,3,0,3271,2216,1053,0,1235,4,1229,0,31,28,1,0 
11/30/2023 17:28:36.635,19.66991278334007,6913,8531,0,4272128,25313247232,26054332416,6943392,65248,0,4,2,0,0,3207,2210,994,1,1026,4,1020,0,28,26,0,0 
11/30/2023 17:29:37.868,21.465566694096015,6964,8512,0,4272128,25314979840,26056159232,6919024,65233,0,4,2,0,0,3232,2201,1029,0,1121,4,1115,0,36,34,0,0 
11/30/2023 17:30:37.846,15.923743030723491,6923,8395,0,4272128,25321660416,26063122432,7393072,65143,0,4,2,0,0,3233,2187,1044,0,1092,8,1082,0,35,32,1,0 
11/30/2023 17:31:36.815,26.677082340161849,6973,8303,0,4272128,25321689088,26063122432,6857168,65095,0,4,2,0,0,3092,2130,960,0,1069,4,1063,0,29,26,1,0 
11/30/2023 17:32:36.640,13.909034889386618,6930,8282,0,4272128,25322467328,26063773696,6815104,65078,0,4,2,0,0,3077,2122,953,0,966,6,958,0,27,24,1,0 
11/30/2023 17:33:36.172,13.355032661686883,6978,8224,0,4272128,25322475520,26063773696,6760368,65043,0,4,2,0,0,3040,2109,929,0,985,4,979,0,29,26,1,0 
11/30/2023 17:34:36.491,14.026572585980679,6977,8222,0,4272128,25322475520,26063773696,6787056,65044,0,4,2,0,0,3076,2095,979,0,1122,4,1116,0,30,28,0,0 
11/30/2023 17:35:38.074,13.351654714307493,6927,8186,0,4272128,25332363264,26073825280,6858040,65007,0,4,2,0,0,3043,2088,953,0,1111,8,1101,0,32,28,2,0 
11/30/2023 17:36:37.193,17.545748401759997,6936,8078,0,4272128,25332375552,26073825280,6736152,64942,0,4,2,0,0,2981,2055,924,0,894,4,888,0,27,24,1,0 
11/30/2023 17:37:36.804,18.063787787924788,7024,8030,0,4272128,25333022720,26074476544,7151976,64913,0,4,2,0,0,2957,2046,908,1,1003,7,994,0,22,20,0,0 
11/30/2023 17:38:36.610,13.507562444827514,6975,8017,0,4272128,25333022720,26074476544,7221304,64903,0,4,2,0,0,2940,2032,906,0,1001,6,993,0,29,26,1,0 
11/30/2023 17:39:36.311,15.761412033862154,6955,8002,0,4272128,25333055488,26074542080,6655960,64902,0,4,2,0,0,3007,2026,979,0,1173,8,1163,0,26,24,0,0 
11/30/2023 17:40:36.308,13.450525366051192,6934,7977,0,4272128,25333055488,26074542080,6620936,64877,0,4,2,0,0,2935,2006,916,10,1012,6,1004,0,27,24,1,0 
11/30/2023 17:41:36.980,15.113311792422346,6948,7948,0,4272128,25333059584,26074542080,6608552,64862,0,4,2,0,0,2887,2003,882,0,956,6,948,0,28,26,0,0 
11/30/2023 17:42:37.307,14.404896643437059,6959,7951,0,4272128,25333067776,26074542080,6628136,64863,0,12,4,6,0,2915,2005,908,0,993,6,985,0,26,24,0,0 
11/30/2023 17:43:35.549,18.24839200405669,7539,7925,0,4272128,25333071872,26074542080,6595768,64845,0,4,2,0,0,2901,2002,897,0,969,8,959,0,31,28,1,0 
11/30/2023 17:44:34.946,28.594541015676121,7522,7917,0,4272128,25333071872,26074542080,6675288,64839,0,4,2,0,0,2921,1993,926,0,1069,6,1061,0,28,26,0,0 
11/30/2023 17:45:37.541,25.522613402807014,7399,7888,0,4272128,25333071872,26074542080,6567448,64809,0,4,2,0,0,2871,1987,882,0,997,8,987,0,27,24,1,0 
11/30/2023 17:46:35.832,16.90432409641376,7474,7857,0,4272128,25334980608,26076475392,6643768,64798,0,4,2,0,0,2838,1973,863,0,881,8,871,0,29,26,1,0 
11/30/2023 17:47:36.088,22.77368505900732,7567,7840,0,4272128,25335754752,26077130752,7130968,64785,0,4,2,0,0,2834,1966,866,0,958,6,950,0,31,28,1,0 
11/30/2023 17:48:35.706,18.303564135499439,7555,7823,0,4272128,25335754752,26077130752,6599384,64777,0,4,2,0,0,2811,1960,849,0,924,6,916,0,29,26,1,0 
11/30/2023 17:49:35.745,21.983701644980691,7528,7819,0,4272128,25335754752,26077130752,6541096,64779,0,4,2,0,0,2831,1959,870,0,1042,6,1034,0,24,22,0,0 
11/30/2023 17:50:35.789,25.204487606638459,7507,7820,0,4272128,25335758848,26077130752,6536072,64767,0,4,2,0,0,2837,1957,878,0,971,6,963,0,26,24,0,0 
11/30/2023 17:51:35.060,11.741044402078483,7494,7803,0,4272128,25335758848,26077130752,6652648,64761,0,4,2,0,0,2805,1944,859,0,924,6,916,0,27,25,0,0 
11/30/2023 17:52:35.924,17.499378584221603,7511,7777,0,4272128,25335902208,26077519872,6591304,64744,0,4,2,0,0,2825,1948,875,0,994,6,986,0,32,30,0,0 
11/30/2023 17:53:35.845,17.413801540099715,7485,7783,0,4272128,25335902208,26077519872,6514968,64739,0,4,2,0,0,2778,1941,835,0,895,6,887,0,29,26,1,0 
11/30/2023 17:54:36.300,15.083039350073735,7502,7759,0,4272128,25335902208,26077519872,6534168,64737,0,4,2,0,0,2826,1936,888,0,988,6,980,0,33,30,1,0 
11/30/2023 17:55:36.268,15.729127792024089,7537,7745,0,4272128,25335902208,26077519872,6498024,64717,0,7,2,3,0,2808,1933,873,0,976,6,968,0,29,26,1,0 
11/30/2023 17:56:35.836,22.278740225246864,7503,7727,0,4272128,25335902208,26077519872,6491128,64710,0,5,2,1,0,2757,1923,832,0,866,6,858,0,24,22,0,0 
11/30/2023 17:57:35.632,26.502906724204266,7489,7722,0,4272128,25336045568,26077454336,6504280,64706,0,4,2,0,0,2777,1929,846,0,946,6,938,0,27,24,1,0 
11/30/2023 17:58:35.409,11.69184093449751,7492,7733,0,4272128,25336045568,26077454336,6615976,64714,0,4,2,0,0,2752,1918,832,0,850,6,842,0,32,28,2,0 
11/30/2023 17:59:34.963,13.910278669400601,7471,7722,0,4272128,25339949056,26081595392,6570248,64706,0,4,2,0,0,2825,1918,905,0,1078,8,1068,0,32,30,0,0 
11/30/2023 18:00:36.028,14.238805285593681,7507,7593,0,4272128,25339949056,26081595392,6412872,64612,0,4,2,0,0,2773,1916,855,0,1005,7,996,0,28,26,0,0 
11/30/2023 18:01:36.410,19.903957139375294,7508,7498,0,4272128,25339949056,26081595392,6367752,64552,0,5,2,1,0,2645,1853,790,0,871,6,863,0,24,22,0,0 
11/30/2023 18:02:36.426,18.493898989284563,7503,7447,0,4272128,25340559360,26081984512,6345656,64521,0,4,2,0,0,2645,1835,808,0,914,6,906,0,23,20,1,0 
11/30/2023 18:03:35.031,27.021791621076375,7494,7425,0,4272128,25355051008,26097037312,6460496,64506,0,4,2,0,0,2598,1828,768,0,845,8,835,0,27,23,2,0 
11/30/2023 18:04:34.965,12.338064409176919,7456,7387,0,4272128,25355055104,26097037312,6403760,64484,0,4,2,0,0,2631,1812,817,0,997,8,987,0,25,22,1,0 
11/30/2023 18:05:35.069,16.745074305576214,7484,7322,0,4272128,25355059200,26097037312,6402160,64430,0,4,2,0,0,2597,1802,793,0,859,6,851,0,27,24,1,0 
11/30/2023 18:06:35.032,12.333080790959849,7483,7240,0,4272128,25355059200,26097037312,6353152,64382,0,4,2,0,0,2541,1765,774,0,733,6,725,0,24,22,0,0 
11/30/2023 18:07:36.565,16.66326008784208,7481,7130,0,4272128,25355878400,26097688576,6178864,64310,0,5,2,1,0,2526,1739,785,0,889,6,881,0,27,24,1,0 
11/30/2023 18:08:35.662,12.737578728987542,7493,7097,0,4272128,25355878400,26097688576,6209984,64288,0,6,2,2,0,2446,1712,732,0,793,6,785,0,26,24,0,0 
11/30/2023 18:09:35.383,13.112516701283983,7537,7076,0,4272128,25355911168,26097754112,6239936,64276,0,4,2,0,0,2475,1694,779,0,912,6,904,0,29,26,1,0 
11/30/2023 18:10:35.947,20.088199701110032,7461,7034,0,4272128,25355911168,26097754112,6192864,64241,0,4,2,0,0,2465,1687,776,0,814,6,806,0,24,22,0,0 
11/30/2023 18:11:35.095,14.461115694058757,7429,7006,0,4272128,25355915264,26097754112,6193280,64225,0,4,2,0,0,2403,1667,734,0,809,8,799,0,25,22,1,0 
11/30/2023 18:12:35.713,15.594843932419023,7486,6992,0,4272128,25356222464,26098147328,6159056,64218,0,5,2,1,0,2441,1673,766,0,929,6,921,0,25,22,1,0 
11/30/2023 18:13:34.577,11.819060609317189,7482,6979,0,4272128,25356222464,26098147328,6186480,64207,0,4,2,0,0,2385,1664,719,0,762,4,756,0,26,24,0,0 
11/30/2023 18:14:35.712,12.001392261728105,7509,6992,0,4272128,25356230656,26098147328,6186816,64218,0,4,2,0,0,2439,1664,773,0,870,6,862,0,28,26,0,0 
11/30/2023 18:15:35.580,13.909731753321243,7472,6963,0,4272128,25356845056,26098728960,6137632,64192,0,4,2,0,0,2437,1658,777,0,881,4,875,0,26,24,0,0 
11/30/2023 18:16:35.276,16.076179499036623,7459,6942,0,4272128,25366097920,26107990016,6141048,64188,0,4,2,0,0,2363,1642,719,0,852,6,844,0,29,26,1,0 
11/30/2023 18:17:34.935,12.856118072918598,7502,6940,0,4272128,25366917120,26108821504,6157960,64184,0,4,2,0,0,2398,1649,747,0,815,4,809,0,24,22,0,0 
